Vg	Ve	g	PEV	resid	pred	GBLUP_EBVAcc
15.786477	53.118097	-3.080794	6.988803	-13.486759	30.68356	0.7465
15.786477	53.118097	-3.058092	7.389699	-10.536699	30.706262	0.7293
15.786477	53.118097	-1.636187	6.995934	5.366551	32.128168	0.7462
15.786477	53.118097	-5.84721	8.239466	-4.503987	27.917144	0.6914
15.786477	53.118097	-0.007468	7.121799	3.296983	33.756886	0.7409
15.786477	53.118097	-0.320125	6.772342	6.073774	33.444229	0.7556
15.786477	53.118097	0.897844	6.750042	1.918526	34.662198	0.7566
15.786477	53.118097	2.423799	7.057328	2.374535	36.188154	0.7436
15.786477	53.118097	-4.076686	7.472995	-4.038223	29.687668	0.7257
15.786477	53.118097	0.803276	6.415831	-5.832008	34.56763	0.7704
15.786477	53.118097	0.83189	6.607783	1.093597	34.596244	0.7625
15.786477	53.118097	0.723638	7.363788	2.76729	34.487992	0.7304
15.786477	53.118097	-2.110757	7.510484	5.906047	31.653597	0.724
15.786477	53.118097	0.491875	7.548827	-7.468226	34.256229	0.7224
15.786477	53.118097	-0.605452	6.404582	4.591307	33.158902	0.7709
15.786477	53.118097	-1.173083	6.870053	3.364618	32.591271	0.7515
15.786477	53.118097	0.428116	7.414559	8.841745	34.19247	0.7282
15.786477	53.118097	-1.01497	7.449027	1.465941	32.749384	0.7267
15.786477	53.118097	-1.018156	7.076866	5.903985	32.746198	0.7428
15.786477	53.118097	0.702506	7.288594	-7.397071	34.46686	0.7337
15.786477	53.118097	1.341583	7.452115	3.978127	35.105937	0.7266
15.786477	53.118097	0.879736	7.670525	6.186137	34.64409	0.717
15.786477	53.118097	-1.626766	7.193349	-7.187299	32.137588	0.7378
15.786477	53.118097	-0.934428	6.884771	-6.001865	32.829926	0.7509
15.786477	53.118097	-5.623259	6.703789	-6.056875	28.141095	0.7585
15.786477	53.118097	-3.344712	7.129317	10.29631	30.419642	0.7405
15.786477	53.118097	1.152693	7.515276	1.70977	34.917047	0.7238
15.786477	53.118097	0.665073	7.331582	0.216702	34.429427	0.7318
15.786477	53.118097	-1.564138	7.387493	-1.524764	32.200216	0.7294
15.786477	53.118097	1.817573	6.959818	2.674178	35.581927	0.7477
15.786477	53.118097	-1.204882	6.912279	2.719659	32.559472	0.7498
15.786477	53.118097	2.113696	7.024901	-10.313938	35.87805	0.745
15.786477	53.118097	-1.568367	6.804028	-5.45419	32.195987	0.7543
15.786477	53.118097	-4.209477	6.979635	-7.871769	29.554877	0.7469
15.786477	53.118097	-2.894461	6.737788	-3.870873	30.869894	0.7571
15.786477	53.118097	-1.631964	6.854935	-4.373497	32.13239	0.7522
15.786477	53.118097	0.158139	7.093946	3.634576	33.922493	0.742
15.786477	53.118097	-3.387656	7.30265	-3.300234	30.376698	0.7331
15.786477	53.118097	-0.950706	7.036545	9.214551	32.813648	0.7445
15.786477	53.118097	-1.280041	7.048314	6.427305	32.484313	0.744
15.786477	53.118097	-0.525774	6.763944	2.825153	33.23858	0.756
15.786477	53.118097	-6.618008	7.280764	4.439061	27.146346	0.734
15.786477	53.118097	-7.048554	8.340642	7.329522	26.7158	0.6868
15.786477	53.118097	-3.650638	7.206969	6.999302	30.113716	0.7372
15.786477	53.118097	4.09808	7.058192	-2.686016	37.862434	0.7436
15.786477	53.118097	-4.418371	6.958858	-0.275024	29.345983	0.7478
15.786477	53.118097	-3.608811	6.568972	1.652606	30.155543	0.7641
15.786477	53.118097	-6.265404	8.874881	6.430009	27.49895	0.6617
15.786477	53.118097	-4.094297	9.569094	3.665478	29.670057	0.6276
15.786477	53.118097	-4.696022	6.840955	-1.057485	29.068332	0.7528
15.786477	53.118097	1.415734	6.990864	6.392028	35.180088	0.7464
15.786477	53.118097	-1.112926	7.124521	-8.030967	32.651428	0.7407
15.786477	53.118097	-1.95196	7.006679	1.254026	31.812394	0.7458
15.786477	53.118097	-2.408092	6.932599	5.742603	31.356262	0.7489
15.786477	53.118097	3.361449	7.287458	-5.837216	37.125803	0.7337
15.786477	53.118097	-1.277775	7.317265	7.361428	32.486579	0.7325
15.786477	53.118097	-1.011043	7.451411	-5.22022	32.753311	0.7266
15.786477	53.118097	3.373327	7.243432	-3.928666	37.137681	0.7356
15.786477	53.118097	0.063159	7.304752	6.635278	33.827513	0.733
15.786477	53.118097	0.666596	7.486544	7.031791	34.43095	0.7251
15.786477	53.118097	2.005759	7.142687	6.032097	35.770113	0.74
15.786477	53.118097	2.845946	7.537248	-9.953544	36.6103	0.7229
15.786477	53.118097	-3.69873	6.554751	-2.366969	30.065624	0.7647
15.786477	53.118097	3.181261	6.870006	-12.142881	36.945615	0.7515
15.786477	53.118097	2.143178	7.787833	-5.271117	35.907532	0.7118
15.786477	53.118097	0.287357	7.38837	2.983778	34.051711	0.7294
15.786477	53.118097	5.187629	7.452377	3.803333	38.951983	0.7266
15.786477	53.118097	2.472031	7.180832	-10.680863	36.236385	0.7383
15.786477	53.118097	0.727743	7.405866	-17.196857	34.492097	0.7286
15.786477	53.118097	1.169359	7.075519	5.756504	34.933713	0.7428
15.786477	53.118097	-0.301464	7.53897	11.89468	33.46289	0.7228
15.786477	53.118097	-7.755178	7.449793	-14.74435	26.009176	0.7267
15.786477	53.118097	2.144681	6.880295	-9.293327	35.909035	0.7511
15.786477	53.118097	-2.302157	7.230538	2.436244	31.462197	0.7362
15.786477	53.118097	0.395054	7.115688	-5.263312	34.159408	0.7411
15.786477	53.118097	0.660518	6.612728	-2.298984	34.424872	0.7623
15.786477	53.118097	1.338803	6.932163	0.376339	35.103157	0.7489
15.786477	53.118097	1.036989	6.606813	-0.687793	34.801343	0.7626
15.786477	53.118097	5.278367	7.489419	0.730132	39.042721	0.725
15.786477	53.118097	0.55155	7.276123	6.293145	34.315904	0.7342
15.786477	53.118097	3.49069	6.873299	-3.053399	37.255045	0.7514
15.786477	53.118097	-1.494749	6.466954	3.543271	32.269605	0.7683
15.786477	53.118097	2.191574	6.853575	-15.215124	35.955928	0.7522
15.786477	53.118097	-0.162799	9.376177	-8.344545	33.601555	0.6372
15.786477	53.118097	0.333568	7.18582	5.932699	34.097922	0.7381
15.786477	53.118097	2.48775	6.731596	-4.200498	36.252104	0.7574
15.786477	53.118097	0.27689	6.358511	4.776132	34.041244	0.7728
15.786477	53.118097	-3.261816	8.778124	6.529886	30.502538	0.6663
15.786477	53.118097	-0.425437	6.667413	-5.073095	33.338917	0.76
15.786477	53.118097	-0.795964	7.123799	3.112986	32.96839	0.7408
15.786477	53.118097	0.430924	7.104279	-10.421959	34.195278	0.7416
15.786477	53.118097	1.329118	6.893698	8.921084	35.093472	0.7505
15.786477	53.118097	0.554741	6.80444	-0.968687	34.319095	0.7543
15.786477	53.118097	1.47169	6.949537	7.215648	35.236044	0.7482
15.786477	53.118097	2.224416	6.930192	3.865419	35.98877	0.749
15.786477	53.118097	-0.288773	6.694706	-15.068449	33.475581	0.7589
15.786477	53.118097	0.692178	7.070157	2.722256	34.456532	0.7431
15.786477	53.118097	1.416737	7.214973	3.791905	35.181091	0.7369
15.786477	53.118097	-1.843433	6.934255	-5.442686	31.920921	0.7488
15.786477	53.118097	0.652037	6.59994	-15.22557	34.416391	0.7628
15.786477	53.118097	1.105381	6.549891	4.470658	34.869735	0.7649
15.786477	53.118097	-1.959873	7.110049	7.994202	31.804481	0.7414
15.786477	53.118097	-5.444747	9.374253	12.596759	28.319607	0.6373
15.786477	53.118097	-0.98858	7.137154	-9.202765	32.775774	0.7402
15.786477	53.118097	-1.221593	7.041792	-5.023618	32.542761	0.7443
15.786477	53.118097	1.671145	6.507999	2.074987	35.4355	0.7666
15.786477	53.118097	0.450526	6.844968	-5.16588	34.21488	0.7526
15.786477	53.118097	0.572287	7.282548	-6.387474	34.336641	0.734
15.786477	53.118097	0.753307	6.574358	4.600128	34.517661	0.7639
15.786477	53.118097	1.93914	7.287073	3.562712	35.703494	0.7338
15.786477	53.118097	1.065928	6.963807	-15.14808	34.830282	0.7476
15.786477	53.118097	1.428448	6.943258	6.672466	35.192802	0.7484
15.786477	53.118097	2.629752	6.616564	4.175825	36.394106	0.7621
15.786477	53.118097	0.998607	6.847519	3.829222	34.762961	0.7525
15.786477	53.118097	0.218899	7.130419	-5.1088	33.983253	0.7405
15.786477	53.118097	-0.43482	6.659204	1.563623	33.329534	0.7604
15.786477	53.118097	1.776879	6.642028	2.143373	35.541233	0.7611
15.786477	53.118097	-1.253266	6.692355	1.630076	32.511089	0.759
15.786477	53.118097	1.04249	7.493576	-12.053166	34.806844	0.7248
15.786477	53.118097	4.759704	7.09961	-6.656359	38.524058	0.7418
15.786477	53.118097	5.066154	7.031525	-1.54233	38.830508	0.7447
15.786477	53.118097	5.627276	6.902125	-1.890281	39.39163	0.7502
15.786477	53.118097	0.930804	7.518948	-9.211123	34.695158	0.7237
15.786477	53.118097	3.238456	7.134609	2.126736	37.00281	0.7403
15.786477	53.118097	3.836736	7.140371	-2.710062	37.60109	0.7401
15.786477	53.118097	3.060359	7.318371	5.59825	36.824714	0.7324
15.786477	53.118097	0.894612	7.117248	6.13316	34.658966	0.7411
15.786477	53.118097	0.838985	7.148281	-16.53339	34.603339	0.7397
15.786477	53.118097	2.881319	7.100085	2.033066	36.645673	0.7418
15.786477	53.118097	4.369221	6.994773	-13.743795	38.133575	0.7463
15.786477	53.118097	5.055511	6.953235	-5.578267	38.819865	0.748
15.786477	53.118097	-0.162774	6.945983	-2.041013	33.60158	0.7483
15.786477	53.118097	5.564327	6.980497	1.764124	39.328681	0.7469
15.786477	53.118097	-1.932274	9.77558	-6.940925	31.83208	0.6171
15.786477	53.118097	4.901839	7.079986	-0.240361	38.666193	0.7426
15.786477	53.118097	3.917475	7.20899	3.079764	37.681829	0.7371
15.786477	53.118097	3.616568	7.476341	1.456397	37.380922	0.7255
15.786477	53.118097	4.017848	6.751601	8.32496	37.782202	0.7565
15.786477	53.118097	1.589857	6.646349	8.36016	35.354211	0.7609
15.786477	53.118097	1.637985	6.507113	6.752948	35.402339	0.7667
15.786477	53.118097	3.006893	6.825461	-8.331043	36.771247	0.7534
15.786477	53.118097	2.705005	6.913861	5.623749	36.469359	0.7497
15.786477	53.118097	1.056222	7.089543	5.274245	34.820576	0.7422
15.786477	53.118097	-2.094179	6.56364	6.508394	31.670175	0.7643
15.786477	53.118097	3.487069	7.056185	4.750501	37.251423	0.7437
15.786477	53.118097	3.860302	6.373391	-2.745752	37.624656	0.7722
15.786477	53.118097	1.729608	7.058409	-5.381904	35.493962	0.7436
15.786477	53.118097	3.086724	6.763065	-5.426077	36.851078	0.756
15.786477	53.118097	2.814379	6.605046	-12.188438	36.578733	0.7626
15.786477	53.118097	0.880012	6.752164	1.557046	34.644366	0.7565
15.786477	53.118097	4.124436	6.647148	-0.69487	37.88879	0.7609
15.786477	53.118097	1.314269	6.777686	4.892602	35.078623	0.7554
15.786477	53.118097	3.716615	6.74467	-13.236594	37.480969	0.7568
15.786477	53.118097	2.505962	7.072097	-10.331849	36.270316	0.743
15.786477	53.118097	3.789861	6.987592	8.551726	37.554215	0.7466
15.786477	53.118097	2.508075	6.74368	6.634518	36.272429	0.7568
15.786477	53.118097	2.948555	6.58171	-4.723492	36.712909	0.7636
15.786477	53.118097	1.349506	6.759024	-0.322649	35.11386	0.7562
15.786477	53.118097	0.32419	6.956347	-9.285793	34.088544	0.7479
15.786477	53.118097	2.242226	7.11735	-5.117339	36.00658	0.741
15.786477	53.118097	1.692098	6.7748	0.580792	35.456452	0.7555
15.786477	53.118097	2.667767	6.871457	0.581282	36.432121	0.7515
15.786477	53.118097	1.399288	7.333294	-10.316268	35.163642	0.7318
15.786477	53.118097	3.710884	6.805801	-10.540208	37.475238	0.7542
15.786477	53.118097	4.395947	6.581268	2.664571	38.160301	0.7636
15.786477	53.118097	3.523464	6.76031	-3.840436	37.287818	0.7562
15.786477	53.118097	4.399893	6.421963	-5.112238	38.164247	0.7702
15.786477	53.118097	4.6937	6.82795	-3.948027	38.458054	0.7533
15.786477	53.118097	3.446129	7.050219	-7.007983	37.210483	0.7439
15.786477	53.118097	1.518902	6.699382	-13.360475	35.283256	0.7587
15.786477	53.118097	4.267109	6.928689	-2.800156	38.031463	0.7491
15.786477	53.118097	1.83289	6.886786	4.610937	35.597245	0.7508
15.786477	53.118097	0.505104	6.749617	1.587967	34.269458	0.7566
15.786477	53.118097	3.367689	6.548698	5.794623	37.132043	0.765
15.786477	53.118097	3.055292	6.611702	-8.518985	36.819646	0.7624
15.786477	53.118097	1.665572	6.798578	6.673391	35.429926	0.7545
15.786477	53.118097	3.13416	6.956754	4.858472	36.898514	0.7479
15.786477	53.118097	-1.045466	6.800751	-7.08282	32.718888	0.7545
15.786477	53.118097	2.714384	7.196779	0.29607	36.478738	0.7376
15.786477	53.118097	4.657006	6.725897	6.083199	38.42136	0.7576
15.786477	53.118097	3.810976	6.905626	-13.738833	37.575331	0.75
15.786477	53.118097	2.591284	6.850612	-1.960482	36.355638	0.7524
15.786477	53.118097	2.754974	6.699953	8.316611	36.519328	0.7587
15.786477	53.118097	2.919639	6.809711	8.718115	36.683993	0.7541
15.786477	53.118097	0.970762	6.878869	4.80202	34.735116	0.7512
15.786477	53.118097	-1.126932	6.933703	5.439193	32.637422	0.7489
15.786477	53.118097	3.342295	6.92827	6.443036	37.106649	0.7491
15.786477	53.118097	2.425354	6.256478	7.767858	36.189708	0.777
15.786477	53.118097	4.253189	7.105491	-2.263899	38.017544	0.7416
15.786477	53.118097	4.212173	6.467557	-4.785781	37.976527	0.7683
15.786477	53.118097	1.083841	6.607118	13.798969	34.848195	0.7625
15.786477	53.118097	3.363805	6.551113	3.621194	37.12816	0.7649
15.786477	53.118097	2.097027	6.902999	7.683795	35.861381	0.7502
15.786477	53.118097	2.40545	6.118867	3.636696	36.169804	0.7826
15.786477	53.118097	3.232508	7.155963	3.113178	36.996862	0.7394
15.786477	53.118097	1.858422	6.799952	2.390502	35.622776	0.7545
15.786477	53.118097	1.963393	6.588318	-7.698888	35.727747	0.7633
15.786477	53.118097	0.518965	6.708143	0.110932	34.283319	0.7583
15.786477	53.118097	3.884513	6.177555	-6.401726	37.648867	0.7802
15.786477	53.118097	2.58621	6.581655	11.885477	36.350564	0.7636
15.786477	53.118097	0.286	6.396564	3.958209	34.050354	0.7712
15.786477	53.118097	4.564946	6.509174	6.574175	38.3293	0.7666
15.786477	53.118097	4.406714	6.626159	-10.573995	38.171069	0.7618
15.786477	53.118097	2.634362	6.002597	-2.433654	36.398716	0.7873
15.786477	53.118097	4.078835	6.708744	6.033753	37.84319	0.7583
15.786477	53.118097	3.948185	7.118623	4.407659	37.712539	0.741
15.786477	53.118097	3.471127	6.182848	-4.746794	37.235481	0.78
15.786477	53.118097	-5.044279	10.102026	-4.885332	28.720075	0.6001
15.786477	53.118097	4.748529	6.623242	-8.329467	38.512883	0.7619
15.786477	53.118097	1.012207	6.605454	-5.430871	34.776561	0.7626
15.786477	53.118097	0.891914	6.474724	5.335704	34.656268	0.768
15.786477	53.118097	1.62256	6.871354	9.32291	35.386914	0.7515
15.786477	53.118097	3.919549	6.573395	-4.516631	37.683903	0.7639
15.786477	53.118097	2.119867	6.635272	-2.476522	35.884221	0.7614
15.786477	53.118097	2.919219	6.414002	3.349476	36.683573	0.7705
15.786477	53.118097	1.442854	6.405309	5.105157	35.207208	0.7709
15.786477	53.118097	-0.192801	7.248936	-1.383211	33.571553	0.7354
15.786477	53.118097	2.333258	7.629155	-11.281183	36.097612	0.7188
15.786477	53.118097	2.204597	6.534336	-13.339455	35.968951	0.7656
15.786477	53.118097	2.964731	6.879205	-11.74357	36.729085	0.7512
15.786477	53.118097	1.904165	6.560833	-0.900755	35.668519	0.7645
15.786477	53.118097	-2.850887	8.952345	0.741603	30.913467	0.658
15.786477	53.118097	2.025786	6.993638	2.613846	35.79014	0.7463
15.786477	53.118097	0.002578	6.753974	-14.390716	33.766932	0.7564
15.786477	53.118097	0.680739	6.515059	3.257093	34.445093	0.7664
15.786477	53.118097	2.659077	6.726208	2.547137	36.423431	0.7576
15.786477	53.118097	1.558591	6.616168	3.998221	35.322945	0.7622
15.786477	53.118097	-4.977671	9.003408	0.58452	28.786683	0.6555
15.786477	53.118097	2.908896	6.789432	9.366217	36.67325	0.7549
15.786477	53.118097	2.902463	6.844523	-4.141809	36.666817	0.7526
15.786477	53.118097	4.087526	6.950193	-2.47364	37.85188	0.7482
15.786477	53.118097	-3.287071	9.624061	4.8627	30.477283	0.6248
15.786477	53.118097	-0.071768	6.968826	7.954173	33.692586	0.7474
15.786477	53.118097	0.484869	6.882493	5.054606	34.249223	0.751
15.786477	53.118097	1.828188	7.18579	-13.111526	35.592542	0.7381
15.786477	53.118097	1.138001	7.281104	8.877015	34.902355	0.734
15.786477	53.118097	-0.855496	7.107065	6.018133	32.908858	0.7415
15.786477	53.118097	-7.452922	7.434393	5.36501	26.311432	0.7274
15.786477	53.118097	-2.682715	6.86713	1.88314	31.081639	0.7517
15.786477	53.118097	2.869919	6.992092	0.333084	36.634273	0.7464
15.786477	53.118097	2.101746	7.231658	6.837139	35.8661	0.7361
15.786477	53.118097	2.18872	7.106465	3.786583	35.953074	0.7415
15.786477	53.118097	1.14704	7.235336	-7.827608	34.911394	0.736
15.786477	53.118097	1.634934	7.392863	15.747893	35.399288	0.7292
15.786477	53.118097	1.07846	7.670462	-0.757233	34.842814	0.717
15.786477	53.118097	2.750954	7.256846	4.974256	36.515308	0.7351
15.786477	53.118097	-0.587375	6.991685	1.089506	33.176979	0.7464
15.786477	53.118097	1.957084	7.736374	9.915154	35.721438	0.7141
15.786477	53.118097	-0.824274	7.099073	4.987003	32.94008	0.7418
15.786477	53.118097	0.900995	6.915788	2.004352	34.665349	0.7496
15.786477	53.118097	1.24911	7.241049	11.615011	35.013464	0.7357
15.786477	53.118097	-0.259425	7.427753	6.339979	33.504929	0.7277
15.786477	53.118097	-0.272125	7.154592	-7.552856	33.492229	0.7395
15.786477	53.118097	0.882996	7.146844	-6.677573	34.64735	0.7398
15.786477	53.118097	-5.894314	9.552563	0.142209	27.87004	0.6284
15.786477	53.118097	-4.984168	9.735521	3.789549	28.780186	0.6191
15.786477	53.118097	-3.998143	9.951319	9.931031	29.766211	0.608
15.786477	53.118097	-4.765061	9.312763	-9.989964	28.999293	0.6404
15.786477	53.118097	-0.837739	7.367093	2.620184	32.926615	0.7303
15.786477	53.118097	-5.51963	9.906757	-8.956595	28.244724	0.6103
15.786477	53.118097	1.316061	7.676911	2.518025	35.080415	0.7167
15.786477	53.118097	0.361798	7.34302	8.665885	34.126152	0.7313
15.786477	53.118097	0.395459	7.018791	-5.53715	34.159813	0.7452
15.786477	53.118097	1.728857	6.895018	-2.04798	35.493212	0.7505
15.786477	53.118097	3.156254	7.780714	1.748702	36.920608	0.7121
15.786477	53.118097	-1.410028	7.03481	-11.683843	32.354326	0.7446
15.786477	53.118097	-3.847526	6.856349	-8.763767	29.916828	0.7521
15.786477	53.118097	0.536185	7.208772	-1.474178	34.300539	0.7371
15.786477	53.118097	0.852991	6.410852	-5.44981	34.617345	0.7707
15.786477	53.118097	-0.753127	6.857024	4.020618	33.011227	0.7521
15.786477	53.118097	3.697494	7.562361	1.73291	37.461848	0.7218
15.786477	53.118097	0.821047	7.109179	-17.219671	34.585401	0.7414
15.786477	53.118097	-0.743317	7.321416	4.425551	33.021037	0.7323
15.786477	53.118097	2.028751	7.145319	-7.460042	35.793105	0.7398
15.786477	53.118097	2.176591	6.909554	-0.697414	35.940945	0.7499
15.786477	53.118097	1.613585	7.272744	3.328021	35.377939	0.7344
15.786477	53.118097	3.0532	7.252551	-0.087138	36.817554	0.7352
15.786477	53.118097	0.531558	7.352632	-4.602085	34.295912	0.7309
15.786477	53.118097	4.373866	6.997953	6.909508	38.13822	0.7461
15.786477	53.118097	2.115307	7.444174	-5.920666	35.879661	0.7269
15.786477	53.118097	3.633781	7.374976	-1.008651	37.398135	0.73
15.786477	53.118097	2.869685	7.238656	1.328258	36.634039	0.7358
15.786477	53.118097	-1.170465	8.441989	-10.43677	32.593889	0.6821
15.786477	53.118097	1.816871	7.648054	3.121511	35.581225	0.718
15.786477	53.118097	2.691818	7.241217	-9.150238	36.456172	0.7357
15.786477	53.118097	2.071007	6.76499	2.411065	35.835361	0.756
15.786477	53.118097	0.865139	7.300954	0.00414	34.629493	0.7332
15.786477	53.118097	1.742749	7.467207	9.561773	35.507103	0.7259
15.786477	53.118097	-3.05821	9.143096	-3.355313	30.706144	0.6487
15.786477	53.118097	3.353493	7.123847	-2.991108	37.117847	0.7408
15.786477	53.118097	0.672042	7.709824	9.249576	34.436396	0.7153
15.786477	53.118097	2.325338	7.190748	6.78031	36.089692	0.7379
15.786477	53.118097	-1.075489	7.144821	-3.06641	32.688865	0.7399
15.786477	53.118097	1.533418	7.099401	4.188714	35.297772	0.7418
15.786477	53.118097	4.557544	6.763492	4.877289	38.321898	0.756
15.786477	53.118097	0.249088	6.908924	-3.783028	34.013442	0.7499
15.786477	53.118097	2.11372	6.509217	-4.269458	35.878074	0.7666
15.786477	53.118097	3.6763	6.922868	-10.574695	37.440655	0.7493
15.786477	53.118097	3.450876	6.854462	4.96845	37.21523	0.7522
15.786477	53.118097	2.703813	6.590043	-0.463157	36.468168	0.7633
15.786477	53.118097	-0.173949	6.693248	6.024007	33.590405	0.759
15.786477	53.118097	1.10855	6.764014	6.99592	34.872904	0.756
15.786477	53.118097	-1.379585	6.787826	-2.337281	32.384769	0.755
15.786477	53.118097	0.704084	6.632608	8.664163	34.468438	0.7615
15.786477	53.118097	-0.731707	6.343041	-5.889406	33.032647	0.7734
15.786477	53.118097	-0.051686	6.768947	-1.141042	33.712668	0.7558
15.786477	53.118097	1.516913	6.835598	1.602254	35.281267	0.753
15.786477	53.118097	-0.068702	6.90011	-8.940434	33.695652	0.7503
15.786477	53.118097	-0.370832	7.568059	10.1212	33.393522	0.7215
15.786477	53.118097	0.509278	6.713119	1.848301	34.273632	0.7581
15.786477	53.118097	-1.132171	6.758772	-9.34888	32.632184	0.7562
15.786477	53.118097	0.550035	6.182068	0.258021	34.314389	0.78
15.786477	53.118097	2.409086	6.770696	1.637411	36.17344	0.7557
15.786477	53.118097	1.148119	6.740773	14.348107	34.912473	0.757
15.786477	53.118097	-1.369531	6.398319	7.234042	32.394823	0.7712
15.786477	53.118097	2.459068	6.67136	0.282063	36.223422	0.7599
15.786477	53.118097	2.718105	7.582551	-10.574345	36.482459	0.7209
15.786477	53.118097	2.498021	7.514196	-5.130046	36.262375	0.7239
15.786477	53.118097	4.398861	7.59808	9.603085	38.163215	0.7202
15.786477	53.118097	3.215358	7.146766	0.422304	36.979712	0.7398
15.786477	53.118097	3.779945	7.184072	-0.273471	37.544299	0.7382
15.786477	53.118097	2.236861	7.514493	-12.321114	36.001215	0.7239
15.786477	53.118097	1.780904	7.614225	0.128751	35.545258	0.7195
15.786477	53.118097	0.668448	9.783927	-7.396234	34.432802	0.6166
15.786477	53.118097	0.161752	7.441438	6.961129	33.926106	0.7271
15.786477	53.118097	0.896684	7.411914	4.616714	34.661038	0.7283
15.786477	53.118097	0.097994	7.400671	11.337205	33.862348	0.7288
15.786477	53.118097	3.568529	7.82063	2.022742	37.332883	0.7104
15.786477	53.118097	2.969015	7.543943	-1.474224	36.733369	0.7226
15.786477	53.118097	1.590821	7.562099	7.057829	35.355175	0.7218
15.786477	53.118097	3.467857	7.502638	4.620129	37.232211	0.7244
15.786477	53.118097	4.977671	7.803116	3.328195	38.742025	0.7111
15.786477	53.118097	4.577336	7.496041	1.735764	38.34169	0.7247
15.786477	53.118097	1.815409	7.604988	5.150577	35.579763	0.7199
15.786477	53.118097	2.525518	7.5355	3.635631	36.289872	0.723
15.786477	53.118097	-0.889221	6.848536	6.003816	32.875133	0.7524
15.786477	53.118097	3.411255	7.898169	2.161864	37.175609	0.7069
15.786477	53.118097	2.77927	7.529069	7.694044	36.543624	0.7232
15.786477	53.118097	3.65165	6.857358	4.907937	37.416004	0.7521
15.786477	53.118097	4.16656	7.014583	-2.87381	37.930914	0.7454
15.786477	53.118097	1.347251	6.468926	-3.01173	35.111605	0.7683
15.786477	53.118097	3.803521	6.703258	0.365523	37.567875	0.7585
15.786477	53.118097	3.763104	7.005929	-12.059034	37.527458	0.7458
15.786477	53.118097	3.168985	6.695343	-8.762229	36.933339	0.7589
15.786477	53.118097	0.259258	6.976045	-3.368285	34.023612	0.7471
15.786477	53.118097	4.068543	6.933483	12.106595	37.832897	0.7489
15.786477	53.118097	0.941072	6.715244	-4.641372	34.705426	0.758
15.786477	53.118097	1.092033	6.823938	-1.49109	34.856387	0.7535
15.786477	53.118097	-6.68982	8.661118	-17.941867	27.074534	0.6718
15.786477	53.118097	2.759309	6.923516	-0.530514	36.523663	0.7493
15.786477	53.118097	4.332369	6.993753	-6.225247	38.096723	0.7463
15.786477	53.118097	1.999241	6.696992	-6.140225	35.763595	0.7588
15.786477	53.118097	-0.410703	6.795166	3.015502	33.353651	0.7547
15.786477	53.118097	3.506906	6.842891	-6.425183	37.27126	0.7527
15.786477	53.118097	2.716963	6.634206	-0.452488	36.481317	0.7614
15.786477	53.118097	3.538244	6.82435	-5.117722	37.302598	0.7535
15.786477	53.118097	2.494038	7.031899	-6.080971	36.258392	0.7447
15.786477	53.118097	2.206829	7.186418	9.265779	35.971183	0.7381
15.786477	53.118097	0.596937	6.442873	-0.112868	34.361291	0.7693
15.786477	53.118097	3.288104	6.985417	10.126323	37.052459	0.7467
15.786477	53.118097	4.938919	7.119762	5.533916	38.703273	0.7409
15.786477	53.118097	-0.839369	6.865617	4.904864	32.924985	0.7517
15.786477	53.118097	2.538951	6.639898	-8.418926	36.303305	0.7612
15.786477	53.118097	-1.518071	7.001148	4.926687	32.246283	0.746
15.786477	53.118097	-1.815091	6.979933	6.147163	31.949263	0.7469
15.786477	53.118097	-2.28337	6.950509	8.74249	31.480984	0.7481
15.786477	53.118097	-4.897425	7.30748	0.491043	28.866929	0.7329
15.786477	53.118097	-4.655014	7.042661	-5.432613	29.10934	0.7442
15.786477	53.118097	-7.661768	7.336659	6.855826	26.102586	0.7316
15.786477	53.118097	-5.088179	6.765307	11.842568	28.676175	0.7559
15.786477	53.118097	-5.157764	8.991544	6.777024	28.60659	0.6561
15.786477	53.118097	-6.664805	7.295856	7.414929	27.099549	0.7334
15.786477	53.118097	-1.583849	7.218306	4.522478	32.180505	0.7367
15.786477	53.118097	-1.62359	6.923687	3.177104	32.140764	0.7493
15.786477	53.118097	-3.052567	7.091068	1.966079	30.711787	0.7422
15.786477	53.118097	-4.75004	6.995837	5.123664	29.014314	0.7462
15.786477	53.118097	-3.039468	7.162578	6.689058	30.724886	0.7391
15.786477	53.118097	-4.745959	7.068078	-1.036831	29.018395	0.7431
15.786477	53.118097	1.367995	7.439055	-9.901593	35.132349	0.7272
15.786477	53.118097	-4.995946	7.129299	-13.71612	28.768408	0.7405
15.786477	53.118097	-3.951229	7.317033	-6.864718	29.813125	0.7325
15.786477	53.118097	-3.88764	7.142415	2.269856	29.876714	0.74
15.786477	53.118097	-6.721624	6.857391	5.062928	27.04273	0.7521
15.786477	53.118097	-3.494511	7.15321	4.728135	30.269843	0.7395
15.786477	53.118097	-2.319853	6.96057	6.135105	31.444501	0.7477
15.786477	53.118097	-3.322707	7.455614	-20.876504	30.441647	0.7264
15.786477	53.118097	-2.547998	7.226793	-6.097896	31.216356	0.7364
15.786477	53.118097	-0.779879	6.970978	-4.32203	32.984475	0.7473
15.786477	53.118097	-2.780113	6.797877	4.331054	30.984241	0.7546
15.786477	53.118097	-2.198727	7.162072	-0.617694	31.565627	0.7391
15.786477	53.118097	-1.157469	7.202351	2.460205	32.606885	0.7374
