Vg	Ve	g	PEV	resid	pred	BLUP_EBVAcc
12.334348	55.548879	-0.863903	7.333029	-13.624221	32.910466	0.6368
12.334348	55.548879	-2.475308	7.070187	-12.993577	31.299062	0.6533
12.334348	55.548879	0.585428	7.0717	6.122154	34.359798	0.6532
12.334348	55.548879	-2.155483	7.142355	-3.227355	31.618887	0.6488
12.334348	55.548879	2.355307	7.1008	4.755324	36.129677	0.6514
12.334348	55.548879	4.074844	7.185683	4.93012	37.849214	0.6461
12.334348	55.548879	0.120511	7.019297	2.860286	33.894881	0.6564
12.334348	55.548879	0.404507	7.194871	0.854665	34.178877	0.6455
12.334348	55.548879	-2.473824	7.062847	-5.956561	31.300546	0.6537
12.334348	55.548879	-1.96307	7.138061	-5.787568	31.8113	0.6491
12.334348	55.548879	0.935805	7.113288	2.931702	34.710174	0.6506
12.334348	55.548879	2.217172	7.233573	4.369495	35.991542	0.6431
12.334348	55.548879	-2.350246	7.144127	5.331043	31.424124	0.6487
12.334348	55.548879	-0.267412	7.121022	-7.905896	33.506958	0.6501
12.334348	55.548879	2.504878	7.108122	5.594648	36.279247	0.6509
12.334348	55.548879	1.583003	7.065273	3.028722	35.357373	0.6536
12.334348	55.548879	-1.471478	7.469802	8.7246	32.302892	0.628
12.334348	55.548879	0.49994	7.058131	2.048991	34.27431	0.654
12.334348	55.548879	-0.475574	7.16873	5.644326	33.298796	0.6471
12.334348	55.548879	-3.772874	7.158463	-5.993624	30.001496	0.6478
12.334348	55.548879	3.442245	7.07336	4.547853	37.216615	0.6531
12.334348	55.548879	-1.228226	7.141409	7.049099	32.546144	0.6489
12.334348	55.548879	1.143494	7.135884	-4.376218	34.917864	0.6492
12.334348	55.548879	-3.651329	7.116295	-4.992068	30.123041	0.6504
12.334348	55.548879	-2.990723	7.063024	-10.612369	30.783647	0.6537
12.334348	55.548879	2.74039	7.07525	10.415983	36.51476	0.653
12.334348	55.548879	1.673076	7.082804	0.802487	35.447446	0.6525
12.334348	55.548879	-0.064124	7.057994	-0.201049	33.710245	0.654
12.334348	55.548879	2.088909	7.109992	0.104519	35.863279	0.6508
12.334348	55.548879	-2.606338	7.126856	2.68518	31.168032	0.6498
12.334348	55.548879	3.140522	7.062405	4.332854	36.914892	0.6538
12.334348	55.548879	2.701001	7.04793	-9.002848	36.475371	0.6547
12.334348	55.548879	-1.795759	7.142099	-4.280569	31.978611	0.6488
12.334348	55.548879	-1.762828	7.274213	-10.385422	32.011542	0.6405
12.334348	55.548879	0.87086	7.092049	-6.423223	34.645229	0.6519
12.334348	55.548879	0.407682	7.179037	-3.098395	34.182052	0.6465
12.334348	55.548879	-1.271963	7.063082	4.868822	32.502407	0.6537
12.334348	55.548879	1.944155	7.070158	-3.506329	35.718525	0.6533
12.334348	55.548879	0.076207	7.169559	10.614323	33.850577	0.6471
12.334348	55.548879	0.153566	7.139128	6.615896	33.927936	0.649
12.334348	55.548879	2.616094	7.002994	2.197156	36.390464	0.6574
12.334348	55.548879	0.83198	7.151928	6.560786	34.60635	0.6482
12.334348	55.548879	3.477345	7.073205	4.86401	37.251715	0.6531
12.334348	55.548879	0.520506	7.076531	7.01475	34.294876	0.6529
12.334348	55.548879	-4.048597	7.081691	-3.495461	29.725773	0.6526
12.334348	55.548879	1.962182	7.111126	-1.036937	35.736552	0.6507
12.334348	55.548879	1.805263	7.082438	1.993121	35.579633	0.6525
12.334348	55.548879	0.665275	7.146589	8.643399	34.439645	0.6485
12.334348	55.548879	-3.216196	7.330782	2.771073	30.558174	0.6369
12.334348	55.548879	1.878592	7.03762	-1.055532	35.652962	0.6553
12.334348	55.548879	-0.390995	7.168786	6.406151	33.383375	0.6471
12.334348	55.548879	0.742148	7.228803	-6.986255	34.516517	0.6434
12.334348	55.548879	3.45387	7.183408	-0.66311	37.22824	0.6462
12.334348	55.548879	1.006463	7.142395	4.404119	34.780832	0.6488
12.334348	55.548879	0.955118	7.232637	-5.067991	34.729488	0.6431
12.334348	55.548879	-1.721155	7.537945	7.461418	32.053215	0.6236
12.334348	55.548879	-0.192519	7.140616	-6.395326	33.581851	0.6489
12.334348	55.548879	-1.126692	7.127029	-2.421911	32.647678	0.6498
12.334348	55.548879	1.344464	7.116912	6.612572	35.118834	0.6504
12.334348	55.548879	-1.783682	7.287109	6.820032	31.990688	0.6397
12.334348	55.548879	0.48135	7.101087	7.347529	34.255719	0.6514
12.334348	55.548879	-0.02029	7.10167	-16.642115	33.75408	0.6513
12.334348	55.548879	0.461503	7.185648	-2.613618	34.235873	0.6461
12.334348	55.548879	-1.070754	7.141692	-14.305756	32.703616	0.6488
12.334348	55.548879	1.69455	7.07157	-5.754567	35.46892	0.6532
12.334348	55.548879	1.854807	7.229858	2.628761	35.629176	0.6433
12.334348	55.548879	2.381053	7.108898	2.735907	36.155422	0.6509
12.334348	55.548879	-3.936191	7.129297	-9.293051	29.838179	0.6496
12.334348	55.548879	-5.615394	7.181232	-10.716948	28.158976	0.6464
12.334348	55.548879	0.872433	7.19359	5.069355	34.646803	0.6456
12.334348	55.548879	2.908239	7.138099	11.519164	36.682609	0.6491
12.334348	55.548879	-1.407702	7.02848	-12.174474	32.366668	0.6559
12.334348	55.548879	-1.181755	7.631624	-9.025911	32.592615	0.6175
12.334348	55.548879	3.838034	7.042143	1.238621	37.612404	0.655
12.334348	55.548879	0.951412	7.091098	-5.697676	34.725781	0.652
12.334348	55.548879	1.919332	7.061653	-3.90804	35.693702	0.6538
12.334348	55.548879	2.55635	7.069994	2.007828	36.33072	0.6533
12.334348	55.548879	1.701106	7.129896	0.646299	35.475476	0.6496
12.334348	55.548879	2.681349	7.178597	-1.272444	36.455719	0.6465
12.334348	55.548879	0.581052	7.632185	6.852019	34.355422	0.6174
12.334348	55.548879	2.161091	7.066014	-4.489059	35.935461	0.6535
12.334348	55.548879	4.220656	7.045004	4.684969	37.995026	0.6549
12.334348	55.548879	0.913365	7.064267	-15.727561	34.687735	0.6537
12.334348	55.548879	-0.862473	7.149743	-5.117316	32.911897	0.6483
12.334348	55.548879	1.279191	7.141866	6.860639	35.053561	0.6488
12.334348	55.548879	0.098221	7.258788	-4.027512	33.87259	0.6415
12.334348	55.548879	-0.361885	7.118712	4.466848	33.412485	0.6503
12.334348	55.548879	-0.159287	7.067446	7.867251	33.615083	0.6535
12.334348	55.548879	-1.14982	7.274129	-4.863945	32.62455	0.6405
12.334348	55.548879	0.223991	7.054901	2.394062	33.998361	0.6542
12.334348	55.548879	0.141661	7.074496	-14.28267	33.916031	0.653
12.334348	55.548879	1.180686	7.194906	7.845853	34.955056	0.6455
12.334348	55.548879	-0.734143	7.124549	1.113849	33.040227	0.6499
12.334348	55.548879	-2.231367	7.153447	7.89102	31.543003	0.6481
12.334348	55.548879	-5.875691	7.536634	4.15954	27.898679	0.6237
12.334348	55.548879	-4.255504	7.065463	-15.949976	29.518866	0.6536
12.334348	55.548879	-0.110384	7.140684	4.238449	33.663986	0.6489
12.334348	55.548879	2.458153	7.101179	5.681678	36.232523	0.6514
12.334348	55.548879	-1.145704	7.153839	-5.59355	32.628666	0.6481
12.334348	55.548879	-3.207156	7.073147	-19.585464	30.567214	0.6531
12.334348	55.548879	1.951671	7.066007	6.34938	35.72604	0.6536
12.334348	55.548879	0.739697	7.075463	8.258025	34.514067	0.653
12.334348	55.548879	-0.7255	7.142051	11.577249	33.04887	0.6488
12.334348	55.548879	1.96463	7.270146	-8.16119	35.738999	0.6408
12.334348	55.548879	-4.821776	7.182287	-3.568686	28.952594	0.6463
12.334348	55.548879	0.108451	7.584236	2.635954	33.882821	0.6206
12.334348	55.548879	-2.778613	7.145756	-3.830808	30.995757	0.6486
12.334348	55.548879	1.913912	7.00456	-4.127526	35.688282	0.6574
12.334348	55.548879	-0.164732	7.131093	7.187512	33.609638	0.6495
12.334348	55.548879	2.063753	7.079568	4.32139	35.838123	0.6527
12.334348	55.548879	-5.984386	7.1091	-16.073444	27.789984	0.6509
12.334348	55.548879	1.307492	7.116262	6.279557	35.081862	0.6504
12.334348	55.548879	0.215528	7.101096	4.953224	33.989898	0.6514
12.334348	55.548879	-0.090451	7.121525	6.911706	33.683919	0.6501
12.334348	55.548879	-0.010533	7.034008	-6.211085	33.763836	0.6555
12.334348	55.548879	1.041156	7.034811	3.361802	34.815526	0.6555
12.334348	55.548879	3.235002	7.177593	3.71441	37.009372	0.6466
12.334348	55.548879	0.367029	7.059808	0.851839	34.141399	0.6539
12.334348	55.548879	-3.558381	7.065891	-9.670861	30.215989	0.6536
12.334348	55.548879	0.032185	7.333934	-5.55299	33.806554	0.6367
12.334348	55.548879	-0.520794	7.078334	-2.364433	33.253576	0.6528
12.334348	55.548879	-2.866032	7.170267	-2.920919	30.908338	0.6471
12.334348	55.548879	-3.534897	7.470157	-9.861002	30.239473	0.628
12.334348	55.548879	2.945326	7.06226	2.574684	36.719696	0.6538
12.334348	55.548879	2.192247	7.106448	-1.611017	35.966617	0.651
12.334348	55.548879	1.114582	7.158538	4.739354	34.888952	0.6478
12.334348	55.548879	-0.02707	7.132404	8.42746	33.7473	0.6494
12.334348	55.548879	-3.582958	7.146499	-16.084883	30.191412	0.6485
12.334348	55.548879	2.261949	7.101726	3.914427	36.036319	0.6513
12.334348	55.548879	-2.125442	7.156775	-14.418234	31.648928	0.6479
12.334348	55.548879	0.970693	7.133802	-5.932667	34.745063	0.6493
12.334348	55.548879	0.378881	7.145877	-1.248628	34.15325	0.6486
12.334348	55.548879	-1.298614	7.401634	1.791992	32.475756	0.6324
12.334348	55.548879	-2.7927	7.140097	-7.042411	30.981669	0.6489
12.334348	55.548879	2.541925	7.104913	1.538594	36.316294	0.6511
12.334348	55.548879	-1.39551	7.137993	8.627056	32.37886	0.6491
12.334348	55.548879	-1.42862	7.100808	-2.427686	32.34575	0.6514
12.334348	55.548879	2.878258	7.001726	8.054102	36.652627	0.6575
12.334348	55.548879	-2.854753	7.076928	7.257712	30.919616	0.6529
12.334348	55.548879	-0.872836	7.401206	5.627052	32.901534	0.6324
12.334348	55.548879	-4.454434	7.115049	-12.225786	29.319936	0.6505
12.334348	55.548879	4.254025	7.045752	4.985527	38.028395	0.6548
12.334348	55.548879	2.559257	7.036329	5.075339	36.333627	0.6554
12.334348	55.548879	3.732678	7.270439	7.76395	37.507048	0.6407
12.334348	55.548879	0.288349	7.139439	7.829906	34.062719	0.649
12.334348	55.548879	-0.698014	7.103095	-3.275215	33.076356	0.6512
12.334348	55.548879	-3.352816	7.285115	-7.313452	30.421554	0.6398
12.334348	55.548879	-2.280667	7.062956	-4.216758	31.493703	0.6537
12.334348	55.548879	1.577761	7.27094	-11.645784	35.352131	0.6407
12.334348	55.548879	3.79694	7.184331	2.426983	37.57131	0.6462
12.334348	55.548879	1.119714	7.144997	-0.465116	34.894084	0.6486
12.334348	55.548879	0.374884	7.05254	3.753182	34.149254	0.6544
12.334348	55.548879	-4.812051	7.324411	-11.603087	28.962319	0.6373
12.334348	55.548879	-1.15971	7.082437	-8.119266	32.61466	0.6525
12.334348	55.548879	-0.475551	7.100995	6.15678	33.298819	0.6514
12.334348	55.548879	0.988003	7.052136	6.445068	34.762373	0.6544
12.334348	55.548879	-1.043465	7.293289	-3.069408	32.730905	0.6393
12.334348	55.548879	-1.322379	7.100517	-1.470751	32.451991	0.6514
12.334348	55.548879	-1.458966	7.154651	-8.415156	32.315404	0.648
12.334348	55.548879	2.737787	7.187209	-7.113002	36.512157	0.646
12.334348	55.548879	-0.135697	7.066223	-3.676311	33.638672	0.6535
12.334348	55.548879	-0.310963	7.591061	-1.141783	33.463407	0.6201
12.334348	55.548879	-1.390305	7.582323	-10.863614	32.384065	0.6207
12.334348	55.548879	-5.225478	7.182416	-7.204907	28.548892	0.6463
12.334348	55.548879	2.047085	7.072341	2.879837	35.821455	0.6532
12.334348	55.548879	-0.804672	7.029671	-6.742868	32.969698	0.6558
12.334348	55.548879	0.644721	7.023522	-2.943871	34.419091	0.6562
12.334348	55.548879	-0.5764	7.120612	-10.689005	33.19797	0.6502
12.334348	55.548879	-1.170465	7.101255	-7.530671	32.603905	0.6514
12.334348	55.548879	-2.233247	7.121706	-12.388853	31.541123	0.6501
12.334348	55.548879	-3.859044	7.109621	3.069906	29.915326	0.6508
12.334348	55.548879	0.318882	7.070688	3.721331	34.093252	0.6533
12.334348	55.548879	1.029019	7.187835	2.498104	34.803389	0.6459
12.334348	55.548879	-0.456825	7.067059	5.187278	33.317545	0.6535
12.334348	55.548879	-0.858117	7.086456	-6.86589	32.916253	0.6523
12.334348	55.548879	-1.737265	7.538057	7.316309	32.037105	0.6236
12.334348	55.548879	1.536964	7.230401	0.172805	35.311334	0.6433
12.334348	55.548879	0.214268	7.187886	-7.541173	33.988638	0.6459
12.334348	55.548879	2.574786	7.06354	-0.762832	36.349156	0.6537
12.334348	55.548879	3.459824	7.178418	5.739423	37.234194	0.6465
12.334348	55.548879	-1.507374	7.088521	-12.713863	32.266996	0.6522
12.334348	55.548879	2.575934	7.270291	-2.655061	36.350303	0.6408
12.334348	55.548879	-1.138467	7.140139	10.942288	32.635903	0.6489
12.334348	55.548879	0.090162	7.286996	7.141384	33.864532	0.6397
12.334348	55.548879	1.222179	7.159051	5.708503	34.996549	0.6478
12.334348	55.548879	-3.277652	7.07472	3.44859	30.496718	0.653
12.334348	55.548879	-2.222774	7.11397	7.875186	31.551595	0.6506
12.334348	55.548879	2.631912	7.107772	4.995442	36.406282	0.651
12.334348	55.548879	1.114558	7.231826	-4.038794	34.888928	0.6432
12.334348	55.548879	1.539284	7.11401	-4.846058	35.313654	0.6506
12.334348	55.548879	2.656299	7.231716	9.847953	36.430669	0.6432
12.334348	55.548879	2.893275	7.00295	4.693774	36.667645	0.6574
12.334348	55.548879	0.014409	7.394909	7.418662	33.788779	0.6328
12.334348	55.548879	2.845667	7.003385	4.264964	36.620037	0.6574
12.334348	55.548879	0.219045	7.019725	3.7478	33.993415	0.6564
12.334348	55.548879	-2.357515	7.543066	1.729598	31.416854	0.6233
12.334348	55.548879	-0.951962	7.049961	-8.197965	32.822408	0.6545
12.334348	55.548879	-0.887591	7.120474	-0.268283	32.886779	0.6502
12.334348	55.548879	-1.725525	7.100712	-5.101963	32.048845	0.6514
12.334348	55.548879	1.696091	7.261129	10.364806	35.470461	0.6413
12.334348	55.548879	1.957164	7.081323	3.361321	35.731534	0.6526
12.334348	55.548879	-3.696401	7.179934	6.567771	30.077969	0.6464
12.334348	55.548879	0.730465	7.111635	-10.387814	34.504835	0.6507
12.334348	55.548879	-1.915351	7.14233	-1.064438	31.859019	0.6488
12.334348	55.548879	2.707554	7.035329	6.411082	36.481924	0.6555
12.334348	55.548879	2.931459	7.061592	5.208372	36.705828	0.6538
12.334348	55.548879	-3.289704	7.140657	-8.434303	30.484666	0.6489
12.334348	55.548879	1.375142	7.039638	-5.5902	35.149512	0.6552
12.334348	55.548879	1.998728	7.075773	-8.454171	35.773098	0.6529
12.334348	55.548879	-4.86129	7.182557	-3.924598	28.91308	0.6463
12.334348	55.548879	-0.191141	7.121948	6.004772	33.583229	0.6501
12.334348	55.548879	-5.245229	7.53418	9.838225	28.529141	0.6238
12.334348	55.548879	0.201572	7.261573	-3.096609	33.975942	0.6413
12.334348	55.548879	-1.883584	7.147593	-0.77831	31.890786	0.6485
12.334348	55.548879	0.734771	7.194682	3.829407	34.50914	0.6455
12.334348	55.548879	3.515188	7.268851	5.804974	37.289557	0.6408
12.334348	55.548879	1.955937	7.001203	-0.25341	35.730307	0.6576
12.334348	55.548879	-4.113574	7.117252	-9.155592	29.660796	0.6504
12.334348	55.548879	0.649273	7.070597	-15.169569	34.423643	0.6533
12.334348	55.548879	-1.467926	7.07629	-11.626449	32.306443	0.6529
12.334348	55.548879	-2.585975	7.474792	-1.313886	31.188395	0.6277
12.334348	55.548879	-0.813999	7.135896	1.339445	32.960371	0.6492
12.334348	55.548879	2.681206	7.070124	3.132425	36.455576	0.6533
12.334348	55.548879	-1.662203	7.089999	-14.108438	32.112167	0.6521
12.334348	55.548879	-0.574344	7.401532	2.115651	33.200026	0.6324
12.334348	55.548879	2.20721	7.075331	1.389649	35.98158	0.653
12.334348	55.548879	2.18839	7.001005	1.840336	35.96276	0.6576
12.334348	55.548879	-1.591291	7.064108	1.992573	32.183078	0.6537
12.334348	55.548879	0.899581	7.072603	8.951787	34.67395	0.6531
12.334348	55.548879	3.367953	7.039687	-2.995489	37.142323	0.6552
12.334348	55.548879	1.775109	7.078689	-2.502366	35.549479	0.6528
12.334348	55.548879	2.566588	7.035402	5.141375	36.340958	0.6554
12.334348	55.548879	1.469319	7.117988	7.737169	35.243689	0.6503
12.334348	55.548879	0.060352	7.152291	5.26962	33.834722	0.6482
12.334348	55.548879	-4.339875	7.15882	-11.100702	29.434495	0.6478
12.334348	55.548879	1.261238	7.195035	8.5714	35.035608	0.6455
12.334348	55.548879	-2.355685	7.113263	6.678033	31.418685	0.6506
12.334348	55.548879	4.001624	7.185605	4.270609	37.775994	0.6461
12.334348	55.548879	-2.163138	7.468837	2.494684	31.611231	0.6281
12.334348	55.548879	0.581325	7.117728	-0.261163	34.355695	0.6503
12.334348	55.548879	0.000669	7.067525	9.308005	33.775039	0.6535
12.334348	55.548879	1.029587	7.114133	3.77642	34.803957	0.6506
12.334348	55.548879	-0.878162	7.194462	-10.698577	32.896208	0.6455
12.334348	55.548879	-0.620055	7.148106	15.611726	33.154315	0.6484
12.334348	55.548879	-0.812539	7.124736	0.407722	32.961831	0.6499
12.334348	55.548879	2.414997	7.101239	5.292966	36.189367	0.6514
12.334348	55.548879	2.769259	7.063362	0.98882	36.543629	0.6537
12.334348	55.548879	2.434781	7.230973	7.852699	36.209151	0.6432
12.334348	55.548879	1.51012	7.186215	4.130804	35.28449	0.6461
12.334348	55.548879	0.497866	7.193609	1.695562	34.272236	0.6456
12.334348	55.548879	-1.376543	7.169769	10.49518	32.397827	0.6471
12.334348	55.548879	3.150821	7.061952	7.184207	36.92519	0.6538
12.334348	55.548879	0.445622	7.067303	-7.215881	34.219992	0.6535
12.334348	55.548879	-1.286475	7.080173	-9.261065	32.487895	0.6527
12.334348	55.548879	-1.460745	7.14122	-1.26303	32.313625	0.6489
12.334348	55.548879	0.904406	7.141434	3.484878	34.678776	0.6489
12.334348	55.548879	-1.877868	7.144005	9.585832	31.896501	0.6487
12.334348	55.548879	-1.241791	7.147005	-8.533904	32.532579	0.6485
12.334348	55.548879	0.401206	7.052753	3.990265	34.175575	0.6544
12.334348	55.548879	-1.542369	7.156999	-9.16639	32.232	0.6479
12.334348	55.548879	2.328038	7.074586	2.477969	36.102408	0.653
12.334348	55.548879	0.290505	7.138731	7.849326	34.064875	0.649
12.334348	55.548879	-1.889768	7.146451	-0.834007	31.884602	0.6485
12.334348	55.548879	-1.211802	7.138448	-2.243641	32.562568	0.649
12.334348	55.548879	3.245616	7.073164	2.776782	37.019986	0.6531
12.334348	55.548879	-2.323133	7.136478	-12.253606	31.451237	0.6492
12.334348	55.548879	-1.499313	7.153498	-14.437603	32.275057	0.6481
12.334348	55.548879	1.480121	7.233548	-2.269259	35.254491	0.6431
12.334348	55.548879	1.47599	7.114234	-5.416156	35.25036	0.6506
12.334348	55.548879	0.319735	7.019764	4.654734	34.094105	0.6564
12.334348	55.548879	1.602363	7.227862	0.761864	35.376733	0.6434
12.334348	55.548879	-8.091926	7.534518	-15.802498	25.682444	0.6238
12.334348	55.548879	2.860833	7.061899	4.572238	36.635203	0.6538
12.334348	55.548879	-1.740134	7.287729	-9.344431	32.034236	0.6396
12.334348	55.548879	-0.30018	7.088609	-1.840447	33.47419	0.6521
12.334348	55.548879	-0.127218	7.141195	4.086821	33.647152	0.6489
12.334348	55.548879	1.357457	7.065281	0.997191	35.131827	0.6536
12.334348	55.548879	-1.081895	7.156071	-5.018809	32.692475	0.6479
12.334348	55.548879	2.098421	7.14385	8.350279	35.872791	0.6487
12.334348	55.548879	-3.353978	7.146119	-9.013231	30.420392	0.6486
12.334348	55.548879	2.316379	7.106331	-0.492937	36.090749	0.651
12.334348	55.548879	2.062872	7.110533	-0.130003	35.837242	0.6508
12.334348	55.548879	-2.891333	7.099681	-15.60261	30.883037	0.6515
12.334348	55.548879	0.873552	7.143027	3.206967	34.647922	0.6488
12.334348	55.548879	-0.293227	7.03392	-8.757361	33.481142	0.6555
12.334348	55.548879	2.405336	7.10824	4.698054	36.179705	0.6509
12.334348	55.548879	2.688707	7.063638	0.263273	36.463077	0.6537
12.334348	55.548879	1.132458	7.07289	11.049355	34.906828	0.6531
12.334348	55.548879	2.540062	7.070762	-3.578272	36.314432	0.6533
12.334348	55.548879	0.890865	7.145212	-2.526406	34.665235	0.6486
12.334348	55.548879	2.781595	7.001529	7.183445	36.555965	0.6575
12.334348	55.548879	0.07218	7.286839	6.979417	33.84655	0.6397
12.334348	55.548879	-4.261804	7.110327	-0.557828	29.512566	0.6508
12.334348	55.548879	-0.329227	7.121894	4.761003	33.445143	0.6501
12.334348	55.548879	1.895083	7.229896	2.991535	35.669452	0.6433
12.334348	55.548879	1.202673	7.231775	-2.838215	34.977043	0.6432
12.334348	55.548879	1.994426	7.005078	-3.402322	35.768796	0.6573
12.334348	55.548879	-4.098405	7.127066	-10.754141	29.675965	0.6498
12.334348	55.548879	0.331341	7.632963	4.602824	34.105711	0.6174
12.334348	55.548879	-0.664037	7.142894	-0.748405	33.110333	0.6488
12.334348	55.548879	1.771914	7.186633	6.488831	35.546284	0.646
12.334348	55.548879	2.770848	7.036106	6.981181	36.545218	0.6554
12.334348	55.548879	1.802888	7.001409	-1.631949	35.577258	0.6575
12.334348	55.548879	1.843886	7.121551	11.110962	35.618256	0.6501
12.334348	55.548879	-0.498549	7.195738	-7.279333	33.275821	0.6455
12.334348	55.548879	-0.684843	7.271057	-0.675806	33.089527	0.6407
12.334348	55.548879	2.493598	7.06178	1.264481	36.267968	0.6538
12.334348	55.548879	-3.936359	7.118614	-7.559389	29.838011	0.6503
12.334348	55.548879	2.800641	7.137164	10.550015	36.575011	0.6491
12.334348	55.548879	1.174067	7.034929	4.558954	34.948437	0.6555
12.334348	55.548879	-1.563237	7.145763	-11.42923	32.211132	0.6486
12.334348	55.548879	3.711023	7.041456	0.094603	37.485392	0.6551
12.334348	55.548879	-0.97713	7.101231	1.63897	32.79724	0.6514
12.334348	55.548879	-2.319083	7.080641	12.082598	31.455287	0.6526
12.334348	55.548879	4.244004	7.186641	6.453768	38.018373	0.646
12.334348	55.548879	-0.901451	7.169547	1.808372	32.872918	0.6471
12.334348	55.548879	-3.652215	7.285656	-10.01019	30.122155	0.6398
12.334348	55.548879	-1.897491	7.139025	-5.196884	31.876879	0.649
12.334348	55.548879	-1.827863	7.128042	9.697047	31.946507	0.6497
12.334348	55.548879	-1.906117	7.019632	0.940281	31.868252	0.6564
12.334348	55.548879	-2.408835	7.150198	-0.500154	31.365534	0.6483
12.334348	55.548879	-2.553905	7.100952	-12.563341	31.220464	0.6514
12.334348	55.548879	2.574786	7.06354	-0.762832	36.349156	0.6537
12.334348	55.548879	-5.320655	7.182744	-8.062183	28.453715	0.6463
12.334348	55.548879	4.442174	7.046899	6.680222	38.216544	0.6547
12.334348	55.548879	-2.674426	7.157619	3.900304	31.099944	0.6478
12.334348	55.548879	0.937711	7.086903	9.309464	34.712081	0.6523
12.334348	55.548879	0.886589	7.05361	5.531616	34.660959	0.6543
12.334348	55.548879	1.742669	7.073992	0.137898	35.517039	0.6531
12.334348	55.548879	0.612422	7.020989	7.291016	34.386792	0.6563
12.334348	55.548879	0.104624	8.12219	5.796859	33.878994	0.5844
12.334348	55.548879	0.337873	7.071461	3.892379	34.112242	0.6532
12.334348	55.548879	0.543288	7.144869	0.232225	34.317658	0.6486
12.334348	55.548879	-0.985609	7.401802	4.611286	32.788761	0.6324
12.334348	55.548879	-0.570645	7.138822	6.754263	33.203725	0.649
12.334348	55.548879	3.007414	7.273908	7.844335	36.781784	0.6405
12.334348	55.548879	-2.833351	7.149461	2.468838	30.941019	0.6484
12.334348	55.548879	-1.558213	7.469224	7.943356	32.216157	0.628
12.334348	55.548879	0.32727	7.586233	4.606895	34.101639	0.6204
12.334348	55.548879	-3.693609	7.333137	-1.529073	30.080761	0.6368
12.334348	55.548879	2.223545	7.002618	-1.338605	35.997915	0.6575
12.334348	55.548879	2.987126	7.071687	0.448513	36.761496	0.6532
12.334348	55.548879	-3.053623	7.400185	-14.015695	30.720747	0.6325
12.334348	55.548879	-4.345651	7.117016	-11.245954	29.428719	0.6504
12.334348	55.548879	-0.719907	7.594453	-4.825215	33.054463	0.6199
12.334348	55.548879	0.040675	7.133704	9.037656	33.815045	0.6493
12.334348	55.548879	0.292164	7.026535	-6.11942	34.066534	0.656
12.334348	55.548879	-0.422588	7.591561	-2.14721	33.351782	0.6201
12.334348	55.548879	-4.898968	7.127829	-17.964961	28.875402	0.6497
12.334348	55.548879	-0.174276	7.030292	-1.064777	33.600094	0.6558
12.334348	55.548879	-1.248602	7.818942	-5.927447	32.525768	0.605
12.334348	55.548879	0.097024	7.037347	-5.142175	33.871394	0.6553
12.334348	55.548879	1.201143	7.18549	1.347788	34.975513	0.6461
12.334348	55.548879	-1.487417	7.119431	-5.671026	32.286953	0.6502
12.334348	55.548879	-0.214702	7.101744	1.078067	33.559668	0.6513
12.334348	55.548879	-0.413602	7.070402	-6.179448	33.360768	0.6533
12.334348	55.548879	-0.702666	7.072112	-5.479943	33.071704	0.6532
12.334348	55.548879	-1.913393	7.142095	9.265854	31.860977	0.6488
12.334348	55.548879	1.567634	7.084587	-0.147242	35.342004	0.6524
12.334348	55.548879	-1.852029	7.128006	9.479383	31.922341	0.6497
12.334348	55.548879	2.611288	7.001156	5.649458	36.385658	0.6576
12.334348	55.548879	0.447067	7.083187	4.890147	34.221437	0.6525
12.334348	55.548879	-1.784255	7.796925	-10.752179	31.990114	0.6065
12.334348	55.548879	0.970021	7.05297	6.283101	34.744391	0.6544
12.334348	55.548879	1.379475	7.035236	6.409099	35.153845	0.6555
12.334348	55.548879	-0.773323	7.143803	9.222022	33.001047	0.6487
12.334348	55.548879	-0.762696	7.156472	-2.143725	33.011674	0.6479
12.334348	55.548879	1.571771	7.037929	-3.819129	35.346141	0.6553
12.334348	55.548879	-0.300493	7.099547	7.733564	33.473877	0.6515
12.334348	55.548879	-1.671737	7.142286	11.442495	32.102633	0.6488
12.334348	55.548879	3.701181	7.271872	7.48025	37.475551	0.6407
12.334348	55.548879	1.42458	7.034359	6.715251	35.19895	0.6555
12.334348	55.548879	2.987473	7.062729	2.954315	36.761843	0.6538
12.334348	55.548879	1.721896	7.229771	1.431609	35.496266	0.6433
12.334348	55.548879	2.186507	7.269337	0.450275	35.960877	0.6408
12.334348	55.548879	2.571191	7.109646	6.191944	36.345561	0.6508
12.334348	55.548879	0.284578	7.075378	4.158685	34.058948	0.653
12.334348	55.548879	-0.689537	8.123268	-1.356296	33.084833	0.5843
12.334348	55.548879	-3.249488	7.01956	-11.159704	30.524882	0.6564
12.334348	55.548879	-3.266324	7.400693	-15.931532	30.508046	0.6325
12.334348	55.548879	-3.808775	7.158266	-6.316986	29.965595	0.6478
12.334348	55.548879	2.421397	7.072863	3.318867	36.195767	0.6531
12.334348	55.548879	3.549155	7.177468	6.544043	37.323525	0.6466
12.334348	55.548879	2.029343	7.066229	7.048989	35.803713	0.6535
12.334348	55.548879	3.622785	7.269912	6.774123	37.397155	0.6408
12.334348	55.548879	0.148185	7.061898	-19.861086	33.922555	0.6538
12.334348	55.548879	-0.440946	7.162639	-9.271574	33.333424	0.6475
12.334348	55.548879	1.473039	7.081289	-5.223167	35.247409	0.6526
12.334348	55.548879	2.852054	7.061381	4.493165	36.626424	0.6538
